1350845.22435752,7223722.83676677,38.9105000458,101,None,None
1350851.02880537,7223726.73842705,38.8325000458,101,None,None
1350854.03110599,7223728.73927848,38.7915000458,101,None,None
1350856.13271642,7223730.03983191,38.8275000458,101,None,None
1350857.93409678,7223731.14030019,38.8675000458,101,None,None
1350860.9363974,7223733.34123676,38.8402000458,101,None,None
1350862.93793114,7223734.64179019,38.8665000458,101,None,None
1350865.64000169,7223736.44255647,38.8565000458,101,None,None
1350867.64153544,7223737.84315247,38.8455000458,101,None,None
1350868.64230231,7223738.24332275,38.8055000458,101,None,None
1350869.84322255,7223739.34379104,38.8085000458,101,None,None
1350871.54452623,7223740.64434446,38.8255000458,101,None,None
1350873.24582991,7223741.74481275,38.8355000458,101,None,None
1350874.94713359,7223743.04536618,38.7787000458,101,None,None
1350877.04874402,7223744.54600475,38.7645000458,101,None,None
1350878.95020108,7223745.94660074,38.7655000458,101,None,None
1350880.75158145,7223747.1471116,38.8315000458,101,None,None
1350882.55296182,7223748.64775017,38.7505000458,101,None,None
1350884.35434218,7223749.9483036,38.7535000458,101,None,None
1350886.15572255,7223751.04877188,38.8105000458,101,None,None
1350888.05717961,7223752.54941045,38.7835000458,101,None,None
1350889.95863666,7223753.95000645,38.7875000458,101,None,None
1350891.55986366,7223755.25055988,38.7335000458,101,None,None
1350893.46132071,7223756.65115587,38.7375000458,101,None,None
1350895.26270108,7223757.9517093,38.7786000458,101,None,None
1350896.86392807,7223759.3523053,38.7266000458,101,None,None
1350898.56523175,7223760.65285873,38.7196000458,101,None,None
1350901.06714893,7223762.65371015,38.6827000458,101,None,None
1350903.16875936,7223764.25439129,38.6656000458,101,None,None
1350903.96937286,7223764.75460415,38.7046000458,101,None,None
1350905.1702931,7223765.75502986,38.6816000458,101,None,None
1350907.07175016,7223767.25566843,38.6606000458,101,None,None
1350908.67297715,7223768.35613672,38.7216000458,101,None,None
1350910.37428083,7223769.85677529,38.6766000458,101,None,None
1350912.1756612,7223771.15732871,38.7256000458,101,None,None
1350913.67681151,7223772.65796728,38.6356000458,101,None,None
1350915.47819188,7223773.95852071,38.6196000458,101,None,None
1350917.17949556,7223775.25907414,38.6696000458,101,None,None
1350918.88079924,7223776.65967014,38.6686000458,101,None,None
1350920.48202623,7223778.06026613,38.6286000458,101,None,None
1350922.08325323,7223779.46086213,38.5616000458,101,None,None
1350923.78455691,7223780.76141556,38.5757000458,101,None,None
1350925.58593728,7223782.26205413,38.6036000458,101,None,None
1350927.18716427,7223783.56260755,38.6026000458,101,None,None
1350928.78839126,7223784.96320355,38.5866000458,101,None,None
1350930.48969494,7223786.26375698,38.5946000458,101,None,None
1350931.99084525,7223787.76439555,38.4986000458,101,None,None
1350933.59207224,7223789.26503412,38.4327000458,101,None,None
1350935.29337593,7223790.66563012,38.4957000458,101,None,None
1350936.89460292,7223792.06622612,38.4896000458,101,None,None
1350938.5959066,7223793.36677954,38.5186000458,101,None,None
1350939.99698022,7223794.86741811,38.4846000458,101,None,None
1350941.6982839,7223796.16797154,38.4457000458,101,None,None
1350943.29951089,7223797.56856754,38.4697000458,101,None,None
1350944.8006612,7223798.96916354,38.5026000458,101,None,None
1350946.30181151,7223800.46980211,38.3736000458,101,None,None
1350948.00311519,7223801.67031296,38.4796000458,101,None,None
1350949.5042655,7223803.2709941,38.4326000458,101,None,None
1350951.10549249,7223804.6715901,38.4147000458,101,None,None
1350952.6066428,7223806.17222867,38.3547000458,101,None,None
1350954.1077931,7223807.57282467,38.3666000458,101,None,None
1350955.80909678,7223808.8733781,38.3846000458,101,None,None
1350957.31024709,7223810.37401667,38.4166000458,101,None,None
1350958.71132071,7223811.97469781,38.2936000458,101,None,None
1350960.3125477,7223813.37529381,38.3136000458,101,None,None
1350962.01385139,7223814.97597495,38.2876000458,101,None,None
1350963.61507838,7223816.27652837,38.3656000458,101,None,None
1350965.016152,7223817.97725209,38.2426000458,101,None,None
1350966.71745568,7223819.27780551,38.3396000458,101,None,None
1350968.21860599,7223820.87848665,38.2827000458,101,None,None
1350969.71975629,7223822.27908265,38.2827000458,101,None,None
1350971.2209066,7223823.57963608,38.3336000458,101,None,None
1350972.82213359,7223825.28035979,38.2996000458,101,None,None
1350974.3232839,7223826.88104093,38.2566000458,101,None,None
1350975.72435752,7223828.18159436,38.2477000458,101,None,None
1350977.22550783,7223829.68223293,38.2646000458,101,None,None
1350978.82673482,7223831.1828715,38.2626000458,101,None,None
1350980.22780844,7223832.78355264,38.2107000458,101,None,None
1350981.62888206,7223834.28419121,38.1376000458,101,None,None
1350983.33018574,7223835.78482978,38.2066000458,101,None,None
1350984.73125936,7223837.28546835,38.2186000458,101,None,None
1350986.23240967,7223838.78610692,38.1986000458,101,None,None
1350987.83363666,7223840.48683063,38.1956000458,101,None,None
1350989.23471028,7223841.9874692,38.1776000458,101,None,None
1350990.6357839,7223843.68819291,38.0856000458,101,None,None
1350992.23701089,7223845.28887405,38.1006000458,101,None,None
1350993.63808451,7223846.68947005,38.0987000458,101,None,None
1350995.03915813,7223848.29015119,38.0716000458,101,None,None
1350996.64038513,7223849.79078976,38.1336000458,101,None,None
1350998.04145875,7223851.29142833,38.1366000458,101,None,None
1350999.54260905,7223852.99215204,38.1316000458,101,None,None
1351000.94368267,7223854.49279061,38.0626000458,101,None,None
1351002.24467961,7223855.89338661,38.0876000458,101,None,None
1351003.64575323,7223857.59411032,38.0146000458,101,None,None
1351005.24698022,7223859.19479146,38.0576000458,101,None,None
1351006.44790047,7223860.7954726,38.0246000458,101,None,None
1351007.94905077,7223862.1960686,38.0446000458,101,None,None
1351009.2500477,7223864.09687746,37.9406000458,101,None,None
1351010.65112132,7223865.49747346,37.9976000458,101,None,None
1351012.15227163,7223866.99811203,37.9756000458,101,None,None
1351013.35319188,7223868.69883574,37.9846000458,101,None,None
1351014.7542655,7223870.19947431,37.9377000458,101,None,None
1351016.05526243,7223871.80015545,37.9667000458,101,None,None
1351017.55641274,7223873.40083659,38.0126000458,101,None,None
1351018.85740967,7223875.1015603,37.9176000458,101,None,None
1351020.25848329,7223876.60219887,37.9706000458,101,None,None
1351021.45940353,7223878.30292258,37.8836000458,101,None,None
1351022.96055384,7223879.90360372,37.9416000458,101,None,None
1351024.16147409,7223881.60432744,37.9016000458,101,None,None
1351025.5625477,7223883.20500858,37.8476000458,101,None,None
1351026.96362132,7223884.90573229,37.8396000458,101,None,None
1351028.36469494,7223886.50641343,37.9027000458,101,None,None
1351029.66569188,7223888.10709457,37.8636000458,101,None,None
1351031.0667655,7223889.80781828,37.8547000458,101,None,None
1351032.36776243,7223891.50854199,37.8657000458,101,None,None
1351033.66875936,7223893.20926571,37.8106000458,101,None,None
1351035.06983298,7223895.01003199,37.7846000458,101,None,None
1351036.4709066,7223896.51067056,37.8917000458,101,None,None
1351037.77190353,7223898.21139427,37.8397000458,101,None,None
1351039.07290047,7223899.91211799,37.8227000458,101,None,None
1351040.47397409,7223901.6128417,37.8817000458,101,None,None
1351041.67489433,7223903.21352284,37.8237000458,101,None,None
1351043.07596795,7223905.11433169,37.7956000458,101,None,None
1351044.37696488,7223906.71501283,37.7996000458,101,None,None
1351045.57788513,7223908.31569398,37.8116000458,101,None,None
1351046.97895875,7223910.21650283,37.7756000458,101,None,None
1351048.27995568,7223911.81718397,37.8236000458,101,None,None
1351049.6810293,7223913.41786511,37.8696000458,101,None,None
1351050.98202623,7223915.51875911,37.7586000458,101,None,None
1351052.38309985,7223917.01939768,37.8566000458,101,None,None
1351053.5840201,7223918.72012139,37.8456000458,101,None,None
1351054.98509372,7223920.82101539,37.7386000458,101,None,None
1351056.38616734,7223922.5217391,37.8326000458,101,None,None
1351057.68716427,7223924.32250538,37.8086000458,101,None,None
1351058.9881612,7223926.32335681,37.7266000458,101,None,None
1351062.0905385,7223930.62518738,37.7136000458,101,None,None
1351062.59092194,7223931.12540023,37.7966000458,101,None,None
1351062.79107531,7223931.42552795,37.8086000458,101,None,None
1351062.79107531,7223931.52557052,37.7216000458,101,None,None
1351062.891152,7223931.42552795,37.8106000458,101,None,None
1351062.79107531,7223931.62561309,37.7106000458,101,None,None
1351062.891152,7223931.52557052,37.8096000458,101,None,None
1351062.891152,7223931.62561309,37.7946000458,101,None,None
1351062.891152,7223931.72565566,37.7776000458,101,None,None
1351062.99122869,7223931.62561309,37.8186000458,101,None,None
1351062.99122869,7223931.72565566,37.7896000458,101,None,None
1351062.99122869,7223931.82569823,37.7376000458,101,None,None
1351063.09130537,7223931.82569823,37.8046000458,101,None,None
1351063.09130537,7223931.9257408,37.7116000458,101,None,None
1351063.09130537,7223932.02578337,37.7026000458,101,None,None
1351063.19138206,7223931.9257408,37.8116000458,101,None,None
1351063.19138206,7223932.02578337,37.7176000458,101,None,None
1351063.19138206,7223932.12582595,37.7326000458,101,None,None
1351063.29145875,7223932.02578337,37.8046000458,101,None,None
1351063.29145875,7223932.12582595,37.7936000458,101,None,None
1351063.29145875,7223932.22586852,37.7876000458,101,None,None
1351063.39153543,7223932.22586852,37.8026000458,101,None,None
1351063.39153543,7223932.32591109,37.7396000458,101,None,None
1351063.39153543,7223932.42595366,37.7126000458,101,None,None
1351063.49161212,7223932.32591109,37.8186000458,101,None,None
1351063.49161212,7223932.42595366,37.7386000458,101,None,None
1351063.49161212,7223932.52599623,37.7316000458,101,None,None
1351063.59168881,7223932.42595366,37.8216000458,101,None,None
1351063.59168881,7223932.52599623,37.7936000458,101,None,None
1351063.59168881,7223932.6260388,37.7506000458,101,None,None
1351063.59168881,7223932.72608137,37.7806000458,101,None,None
1351063.6917655,7223932.6260388,37.8196000458,101,None,None
1351063.6917655,7223932.72608137,37.7936000458,101,None,None
1351063.6917655,7223932.82612395,37.7266000458,101,None,None
1351063.79184218,7223932.72608137,37.8216000458,101,None,None
1351063.79184218,7223932.82612395,37.7916000458,101,None,None
1351063.79184218,7223932.92616652,37.7196000458,101,None,None
1351063.79184218,7223933.02620909,37.6946000458,101,None,None
1351063.89191887,7223932.92616652,37.8126000458,101,None,None
1351063.89191887,7223933.02620909,37.7666000458,101,None,None
1351063.89191887,7223933.12625166,37.7336000458,101,None,None
1351063.99199556,7223933.02620909,37.8216000458,101,None,None
1351063.99199556,7223933.12625166,37.7996000458,101,None,None
1351063.99199556,7223933.22629423,37.7816000458,101,None,None
1351063.99199556,7223933.3263368,37.7446000458,101,None,None
1351064.09207224,7223933.22629423,37.8066000458,101,None,None
1351064.09207224,7223933.3263368,37.7576000458,101,None,None
1351064.09207224,7223933.42637937,37.7356000458,101,None,None
1351064.19214893,7223933.3263368,37.8426000458,101,None,None
1351064.19214893,7223933.42637937,37.7896000458,101,None,None
1351064.19214893,7223933.52642194,37.7416000458,101,None,None
1351064.29222562,7223933.42637937,37.8346000458,101,None,None
1351064.29222562,7223933.52642194,37.7946000458,101,None,None
1351064.29222562,7223933.62646451,37.7646000458,101,None,None
1351064.29222562,7223933.72650709,37.7716000458,101,None,None
1351064.39230231,7223933.62646451,37.8006000458,101,None,None
1351064.39230231,7223933.72650709,37.7886000458,101,None,None
1351064.39230231,7223933.82654966,37.7216000458,101,None,None
1351064.49237899,7223933.72650709,37.8416000458,101,None,None
1351064.49237899,7223933.82654966,37.7936000458,101,None,None
1351064.49237899,7223933.92659223,37.7026000458,101,None,None
1351064.59245568,7223933.82654966,37.8226000458,101,None,None
1351064.49237899,7223934.0266348,37.7016000458,101,None,None
1351064.59245568,7223933.92659223,37.7936000458,101,None,None
1351064.59245568,7223934.0266348,37.7376000458,101,None,None
1351064.59245568,7223934.12667737,37.7516000458,101,None,None
1351064.69253237,7223934.0266348,37.8176000458,101,None,None
1351064.69253237,7223934.12667737,37.7926000458,101,None,None
1351064.69253237,7223934.22671994,37.7566000458,101,None,None
1351064.69253237,7223934.32676251,37.7016000458,101,None,None
1351064.79260905,7223934.22671994,37.8166000458,101,None,None
1351064.79260905,7223934.32676251,37.7346000458,101,None,None
1351064.79260905,7223934.42680509,37.7206000458,101,None,None
1351064.89268574,7223934.32676251,37.8226000458,101,None,None
1351064.89268574,7223934.42680509,37.7816000458,101,None,None
1351064.89268574,7223934.52684766,37.7356000458,101,None,None
1351064.89268574,7223934.62689023,37.7386000458,101,None,None
1351064.99276243,7223934.52684766,37.7996000458,101,None,None
1351064.99276243,7223934.62689023,37.7896000458,101,None,None
1351064.99276243,7223934.7269328,37.7566000458,101,None,None
1351065.09283912,7223934.62689023,37.8116000458,101,None,None
1351065.09283912,7223934.7269328,37.7836000458,101,None,None
1351065.09283912,7223934.82697537,37.6836000458,101,None,None
1351065.1929158,7223934.7269328,37.7986000458,101,None,None
1351065.1929158,7223934.82697537,37.7916000458,101,None,None
1351065.1929158,7223934.92701794,37.7146000458,101,None,None
1351065.29299249,7223934.82697537,37.8006000458,101,None,None
1351065.1929158,7223935.02706051,37.7106000458,101,None,None
1351065.29299249,7223934.92701794,37.7996000458,101,None,None
1351065.1929158,7223935.12710308,37.7146000458,101,None,None
1351065.29299249,7223935.02706051,37.7846000458,101,None,None
1351065.29299249,7223935.12710308,37.7636000458,101,None,None
1351065.39306918,7223935.02706051,37.8066000458,101,None,None
1351065.39306918,7223935.12710308,37.7826000458,101,None,None
1351065.39306918,7223935.22714566,37.7186000458,101,None,None
1351065.49314586,7223935.12710308,37.7986000458,101,None,None
1351065.49314586,7223935.22714566,37.7826000458,101,None,None
1351065.49314586,7223935.32718823,37.7316000458,101,None,None
1351065.59322255,7223935.22714566,37.7826000458,101,None,None
1351065.49314586,7223935.4272308,37.6646000458,101,None,None
1351065.59322255,7223935.32718823,37.7756000458,101,None,None
1351065.59322255,7223935.4272308,37.7706000458,101,None,None
1351065.59322255,7223935.52727337,37.7276000458,101,None,None
1351065.69329924,7223935.4272308,37.7906000458,101,None,None
1351065.59322255,7223935.62731594,37.7456000458,101,None,None
1351065.69329924,7223935.52727337,37.8066000458,101,None,None
1351065.69329924,7223935.62731594,37.7586000458,101,None,None
1351065.79337593,7223935.52727337,37.7976000458,101,None,None
1351065.69329924,7223935.72735851,37.6876000458,101,None,None
1351065.79337593,7223935.62731594,37.7836000458,101,None,None
1351065.79337593,7223935.72735851,37.7126000458,101,None,None
1351065.79337593,7223935.82740108,37.6866000458,101,None,None
1351065.89345261,7223935.72735851,37.7736000458,101,None,None
1351065.79337593,7223935.92744366,37.6696000458,101,None,None
1351065.89345261,7223935.82740108,37.7756000458,101,None,None
1351065.89345261,7223935.92744366,37.7256000458,101,None,None
1351065.89345261,7223936.02748623,37.7576000458,101,None,None
1351065.9935293,7223935.92744366,37.7986000458,101,None,None
1351065.89345261,7223936.1275288,37.7546000458,101,None,None
1351065.9935293,7223936.02748623,37.7856000458,101,None,None
1351065.9935293,7223936.1275288,37.7496000458,101,None,None
1351066.09360599,7223936.1275288,37.7816000458,101,None,None
1351066.09360599,7223936.22757137,37.6946000458,101,None,None
1351066.19368267,7223936.1275288,37.7756000458,101,None,None
1351066.19368267,7223936.22757137,37.7806000458,101,None,None
1351066.19368267,7223936.32761394,37.7366000458,101,None,None
1351066.29375936,7223936.22757137,37.7476000458,101,None,None
1351066.19368267,7223936.42765651,37.7276000458,101,None,None
1351066.29375936,7223936.32761394,37.7756000458,101,None,None
1351066.29375936,7223936.42765651,37.7816000458,101,None,None
1351066.29375936,7223936.52769908,37.7866000458,101,None,None
1351066.39383605,7223936.52769908,37.7826000458,101,None,None
1351066.39383605,7223936.62774165,37.7286000458,101,None,None
1351066.39383605,7223936.72778423,37.7016000458,101,None,None
1351066.49391274,7223936.62774165,37.7766000458,101,None,None
1351066.49391274,7223936.72778423,37.7316000458,101,None,None
1351066.49391274,7223936.8278268,37.7066000458,101,None,None
1351066.59398942,7223936.8278268,37.7866000458,101,None,None
1351066.59398942,7223936.92786937,37.7836000458,101,None,None
1351066.69406611,7223936.8278268,37.7896000458,101,None,None
1351066.59398942,7223937.02791194,37.7516000458,101,None,None
1351066.69406611,7223936.92786937,37.8126000458,101,None,None
1351066.69406611,7223937.02791194,37.7446000458,101,None,None
1351066.69406611,7223937.12795451,37.7066000458,101,None,None
1351066.7941428,7223937.12795451,37.7846000458,101,None,None
1351066.7941428,7223937.22799708,37.7316000458,101,None,None
1351066.89421948,7223937.22799708,37.8006000458,101,None,None
